scenario,round,client_id,class,precision,recall,f1
Non-IID,216,1,9,1.0,1.0,1.0
Non-IID,216,4,0,1.0,1.0,1.0
Non-IID,216,4,1,1.0,1.0,1.0
Non-IID,216,4,2,1.0,1.0,1.0
Non-IID,216,4,3,1.0,1.0,1.0
Non-IID,216,4,4,1.0,1.0,1.0
Non-IID,216,4,5,1.0,0.9,0.9473684210526316
Non-IID,216,4,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,216,4,7,1.0,1.0,1.0
Non-IID,216,4,8,1.0,1.0,1.0
Non-IID,216,4,9,1.0,1.0,1.0
Non-IID,217,10,0,1.0,1.0,1.0
Non-IID,217,10,1,1.0,1.0,1.0
Non-IID,217,10,2,1.0,1.0,1.0
Non-IID,217,10,3,1.0,1.0,1.0
Non-IID,217,10,4,1.0,1.0,1.0
Non-IID,217,10,5,1.0,1.0,1.0
Non-IID,217,10,6,1.0,1.0,1.0
Non-IID,217,10,7,1.0,1.0,1.0
Non-IID,217,10,8,1.0,1.0,1.0
Non-IID,217,10,9,1.0,1.0,1.0
Non-IID,217,8,0,1.0,1.0,1.0
Non-IID,217,8,1,1.0,1.0,1.0
Non-IID,217,8,2,1.0,1.0,1.0
Non-IID,217,8,3,1.0,1.0,1.0
Non-IID,217,8,4,1.0,1.0,1.0
Non-IID,217,8,5,1.0,1.0,1.0
Non-IID,217,8,6,1.0,1.0,1.0
Non-IID,217,8,7,1.0,1.0,1.0
Non-IID,217,8,8,1.0,1.0,1.0
Non-IID,217,8,9,1.0,1.0,1.0
Non-IID,218,8,0,0.9090909090909091,1.0,0.9523809523809523
Non-IID,218,8,1,1.0,1.0,1.0
Non-IID,218,8,2,1.0,1.0,1.0
Non-IID,218,8,3,1.0,1.0,1.0
Non-IID,218,8,4,1.0,0.5,0.6666666666666666
Non-IID,218,8,5,1.0,1.0,1.0
Non-IID,218,8,6,1.0,1.0,1.0
Non-IID,218,8,7,1.0,1.0,1.0
Non-IID,218,8,8,1.0,1.0,1.0
Non-IID,218,8,9,0.7142857142857143,1.0,0.8333333333333333
Non-IID,218,6,0,0.9090909090909091,1.0,0.9523809523809523
Non-IID,218,6,1,1.0,1.0,1.0
Non-IID,218,6,2,1.0,1.0,1.0
Non-IID,218,6,3,1.0,1.0,1.0
Non-IID,218,6,4,1.0,0.5,0.6666666666666666
Non-IID,218,6,5,1.0,1.0,1.0
Non-IID,218,6,6,1.0,1.0,1.0
Non-IID,218,6,7,1.0,1.0,1.0
Non-IID,218,6,8,1.0,1.0,1.0
Non-IID,218,6,9,0.7142857142857143,1.0,0.8333333333333333
Non-IID,219,16,0,1.0,1.0,1.0
Non-IID,219,16,1,1.0,1.0,1.0
Non-IID,219,16,2,1.0,1.0,1.0
Non-IID,219,16,3,1.0,1.0,1.0
Non-IID,219,16,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,219,16,5,1.0,0.9,0.9473684210526316
Non-IID,219,16,6,1.0,1.0,1.0
Non-IID,219,16,7,1.0,1.0,1.0
Non-IID,219,16,8,1.0,1.0,1.0
Non-IID,219,16,9,1.0,1.0,1.0
Non-IID,219,13,0,1.0,1.0,1.0
Non-IID,219,13,1,1.0,1.0,1.0
Non-IID,219,13,2,1.0,1.0,1.0
Non-IID,219,13,3,1.0,1.0,1.0
Non-IID,219,13,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,219,13,5,1.0,0.9,0.9473684210526316
Non-IID,219,13,6,1.0,1.0,1.0
Non-IID,219,13,7,1.0,1.0,1.0
Non-IID,219,13,8,1.0,1.0,1.0
Non-IID,219,13,9,1.0,1.0,1.0
Non-IID,220,11,0,1.0,1.0,1.0
Non-IID,220,11,1,1.0,1.0,1.0
Non-IID,220,11,2,1.0,1.0,1.0
Non-IID,220,11,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,220,11,4,1.0,1.0,1.0
Non-IID,220,11,5,1.0,1.0,1.0
Non-IID,220,11,6,1.0,1.0,1.0
Non-IID,220,11,7,1.0,1.0,1.0
Non-IID,220,11,8,1.0,0.9,0.9473684210526316
Non-IID,220,11,9,1.0,1.0,1.0
Non-IID,220,1,0,1.0,1.0,1.0
Non-IID,220,1,1,1.0,1.0,1.0
Non-IID,220,1,2,1.0,1.0,1.0
Non-IID,220,1,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,220,1,4,1.0,1.0,1.0
Non-IID,220,1,5,1.0,1.0,1.0
Non-IID,220,1,6,1.0,1.0,1.0
Non-IID,220,1,7,1.0,1.0,1.0
Non-IID,220,1,8,1.0,0.9,0.9473684210526316
Non-IID,220,1,9,1.0,1.0,1.0
Non-IID,221,11,0,1.0,1.0,1.0
Non-IID,221,11,1,1.0,1.0,1.0
Non-IID,221,11,2,1.0,1.0,1.0
Non-IID,221,11,3,1.0,1.0,1.0
Non-IID,221,11,4,1.0,1.0,1.0
Non-IID,221,11,5,1.0,1.0,1.0
Non-IID,221,11,6,1.0,1.0,1.0
Non-IID,221,11,7,1.0,1.0,1.0
Non-IID,221,11,8,1.0,1.0,1.0
Non-IID,221,11,9,1.0,1.0,1.0
Non-IID,221,19,0,1.0,1.0,1.0
Non-IID,221,19,1,1.0,1.0,1.0
Non-IID,221,19,2,1.0,1.0,1.0
Non-IID,221,19,3,1.0,1.0,1.0
Non-IID,221,19,4,1.0,1.0,1.0
Non-IID,221,19,5,1.0,1.0,1.0
Non-IID,221,19,6,1.0,1.0,1.0
Non-IID,221,19,7,1.0,1.0,1.0
Non-IID,221,19,8,1.0,1.0,1.0
Non-IID,221,19,9,1.0,1.0,1.0
Non-IID,222,2,0,1.0,1.0,1.0
Non-IID,222,2,1,1.0,1.0,1.0
Non-IID,222,2,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,222,2,3,1.0,0.9,0.9473684210526316
Non-IID,222,2,4,1.0,1.0,1.0
Non-IID,222,2,5,0.9090909090909091,1.0,0.9523809523809523
Non-IID,222,2,6,1.0,1.0,1.0
Non-IID,222,2,7,1.0,1.0,1.0
Non-IID,222,2,8,1.0,0.9,0.9473684210526316
Non-IID,222,2,9,1.0,1.0,1.0
Non-IID,222,18,0,1.0,1.0,1.0
Non-IID,222,18,1,1.0,1.0,1.0
Non-IID,222,18,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,222,18,3,1.0,0.9,0.9473684210526316
Non-IID,222,18,4,1.0,1.0,1.0
Non-IID,222,18,5,0.9090909090909091,1.0,0.9523809523809523
Non-IID,222,18,6,1.0,1.0,1.0
Non-IID,222,18,7,1.0,1.0,1.0
Non-IID,222,18,8,1.0,0.9,0.9473684210526316
Non-IID,222,18,9,1.0,1.0,1.0
Non-IID,223,0,0,1.0,1.0,1.0
Non-IID,223,0,1,1.0,1.0,1.0
Non-IID,223,0,2,1.0,1.0,1.0
Non-IID,223,0,3,1.0,1.0,1.0
Non-IID,223,0,4,1.0,1.0,1.0
Non-IID,223,0,5,1.0,1.0,1.0
Non-IID,223,0,6,1.0,1.0,1.0
Non-IID,223,0,7,1.0,1.0,1.0
Non-IID,223,0,8,1.0,1.0,1.0
Non-IID,223,0,9,1.0,1.0,1.0
Non-IID,223,17,0,1.0,1.0,1.0
Non-IID,223,17,1,1.0,1.0,1.0
Non-IID,223,17,2,1.0,1.0,1.0
Non-IID,223,17,3,1.0,1.0,1.0
Non-IID,223,17,4,1.0,1.0,1.0
Non-IID,223,17,5,1.0,1.0,1.0
Non-IID,223,17,6,1.0,1.0,1.0
Non-IID,223,17,7,1.0,1.0,1.0
Non-IID,223,17,8,1.0,1.0,1.0
Non-IID,223,17,9,1.0,1.0,1.0
Non-IID,224,16,0,1.0,1.0,1.0
Non-IID,224,16,1,1.0,1.0,1.0
Non-IID,224,16,2,1.0,1.0,1.0
Non-IID,224,16,3,1.0,1.0,1.0
Non-IID,224,16,4,1.0,1.0,1.0
Non-IID,224,16,5,1.0,1.0,1.0
Non-IID,224,16,6,1.0,1.0,1.0
Non-IID,224,16,7,1.0,1.0,1.0
Non-IID,224,16,8,1.0,1.0,1.0
Non-IID,224,16,9,1.0,1.0,1.0
Non-IID,224,5,0,1.0,1.0,1.0
Non-IID,224,5,1,1.0,1.0,1.0
Non-IID,224,5,2,1.0,1.0,1.0
Non-IID,224,5,3,1.0,1.0,1.0
Non-IID,224,5,4,1.0,1.0,1.0
Non-IID,224,5,5,1.0,1.0,1.0
Non-IID,224,5,6,1.0,1.0,1.0
Non-IID,224,5,7,1.0,1.0,1.0
Non-IID,224,5,8,1.0,1.0,1.0
Non-IID,224,5,9,1.0,1.0,1.0
Non-IID,225,19,0,1.0,1.0,1.0
Non-IID,225,19,1,1.0,1.0,1.0
Non-IID,225,19,2,1.0,1.0,1.0
Non-IID,225,19,3,1.0,1.0,1.0
Non-IID,225,19,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,225,19,5,1.0,0.9,0.9473684210526316
Non-IID,225,19,6,1.0,1.0,1.0
Non-IID,225,19,7,1.0,1.0,1.0
Non-IID,225,19,8,1.0,1.0,1.0
Non-IID,225,19,9,1.0,1.0,1.0
Non-IID,225,13,0,1.0,1.0,1.0
Non-IID,225,13,1,1.0,1.0,1.0
Non-IID,225,13,2,1.0,1.0,1.0
Non-IID,225,13,3,1.0,1.0,1.0
Non-IID,225,13,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,225,13,5,1.0,0.9,0.9473684210526316
Non-IID,225,13,6,1.0,1.0,1.0
Non-IID,225,13,7,1.0,1.0,1.0
Non-IID,225,13,8,1.0,1.0,1.0
Non-IID,225,13,9,1.0,1.0,1.0
Non-IID,226,4,0,1.0,0.9,0.9473684210526316
Non-IID,226,4,1,1.0,1.0,1.0
Non-IID,226,4,2,1.0,1.0,1.0
Non-IID,226,4,3,1.0,1.0,1.0
Non-IID,226,4,4,1.0,0.9,0.9473684210526316
Non-IID,226,4,5,1.0,0.9,0.9473684210526316
Non-IID,226,4,6,1.0,1.0,1.0
Non-IID,226,4,7,1.0,1.0,1.0
Non-IID,226,4,8,1.0,1.0,1.0
Non-IID,226,4,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,226,6,0,1.0,0.9,0.9473684210526316
Non-IID,226,6,1,1.0,1.0,1.0
Non-IID,226,6,2,1.0,1.0,1.0
Non-IID,226,6,3,1.0,1.0,1.0
Non-IID,226,6,4,1.0,0.9,0.9473684210526316
Non-IID,226,6,5,1.0,0.9,0.9473684210526316
Non-IID,226,6,6,1.0,1.0,1.0
Non-IID,226,6,7,1.0,1.0,1.0
Non-IID,226,6,8,1.0,1.0,1.0
Non-IID,226,6,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,227,12,0,1.0,1.0,1.0
Non-IID,227,12,1,1.0,1.0,1.0
Non-IID,227,12,2,1.0,1.0,1.0
Non-IID,227,12,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,227,12,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,227,12,5,1.0,0.8,0.888888888888889
Non-IID,227,12,6,1.0,1.0,1.0
Non-IID,227,12,7,1.0,1.0,1.0
Non-IID,227,12,8,1.0,1.0,1.0
Non-IID,227,12,9,1.0,1.0,1.0
Non-IID,227,14,0,1.0,1.0,1.0
Non-IID,227,14,1,1.0,1.0,1.0
Non-IID,227,14,2,1.0,1.0,1.0
Non-IID,227,14,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,227,14,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,227,14,5,1.0,0.8,0.888888888888889
Non-IID,227,14,6,1.0,1.0,1.0
Non-IID,227,14,7,1.0,1.0,1.0
Non-IID,227,14,8,1.0,1.0,1.0
Non-IID,227,14,9,1.0,1.0,1.0
Non-IID,228,12,0,1.0,1.0,1.0
Non-IID,228,12,1,1.0,1.0,1.0
Non-IID,228,12,2,1.0,1.0,1.0
Non-IID,228,12,3,1.0,1.0,1.0
Non-IID,228,12,4,1.0,1.0,1.0
Non-IID,228,12,5,1.0,1.0,1.0
Non-IID,228,12,6,1.0,1.0,1.0
Non-IID,228,12,7,1.0,1.0,1.0
Non-IID,228,12,8,1.0,1.0,1.0
Non-IID,228,12,9,1.0,1.0,1.0
Non-IID,228,8,0,1.0,1.0,1.0
Non-IID,228,8,1,1.0,1.0,1.0
Non-IID,228,8,2,1.0,1.0,1.0
Non-IID,228,8,3,1.0,1.0,1.0
Non-IID,228,8,4,1.0,1.0,1.0
Non-IID,228,8,5,1.0,1.0,1.0
Non-IID,228,8,6,1.0,1.0,1.0
Non-IID,228,8,7,1.0,1.0,1.0
Non-IID,228,8,8,1.0,1.0,1.0
Non-IID,228,8,9,1.0,1.0,1.0
Non-IID,229,17,0,1.0,1.0,1.0
Non-IID,229,17,1,1.0,1.0,1.0
Non-IID,229,17,2,1.0,1.0,1.0
Non-IID,229,17,3,1.0,1.0,1.0
Non-IID,229,17,4,1.0,0.9,0.9473684210526316
Non-IID,229,17,5,1.0,1.0,1.0
Non-IID,229,17,6,1.0,1.0,1.0
Non-IID,229,17,7,1.0,1.0,1.0
Non-IID,229,17,8,1.0,1.0,1.0
Non-IID,229,17,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,229,5,0,1.0,1.0,1.0
Non-IID,229,5,1,1.0,1.0,1.0
Non-IID,229,5,2,1.0,1.0,1.0
Non-IID,229,5,3,1.0,1.0,1.0
Non-IID,229,5,4,1.0,0.9,0.9473684210526316
Non-IID,229,5,5,1.0,1.0,1.0
Non-IID,229,5,6,1.0,1.0,1.0
Non-IID,229,5,7,1.0,1.0,1.0
Non-IID,229,5,8,1.0,1.0,1.0
Non-IID,229,5,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,230,8,0,1.0,1.0,1.0
Non-IID,230,8,1,1.0,1.0,1.0
Non-IID,230,8,2,1.0,1.0,1.0
Non-IID,230,8,3,1.0,1.0,1.0
Non-IID,230,8,4,1.0,0.9,0.9473684210526316
Non-IID,230,8,5,1.0,1.0,1.0
Non-IID,230,8,6,1.0,1.0,1.0
Non-IID,230,8,7,1.0,1.0,1.0
Non-IID,230,8,8,1.0,1.0,1.0
Non-IID,230,8,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,230,11,0,1.0,1.0,1.0
Non-IID,230,11,1,1.0,1.0,1.0
Non-IID,230,11,2,1.0,1.0,1.0
Non-IID,230,11,3,1.0,1.0,1.0
Non-IID,230,11,4,1.0,0.9,0.9473684210526316
Non-IID,230,11,5,1.0,1.0,1.0
Non-IID,230,11,6,1.0,1.0,1.0
Non-IID,230,11,7,1.0,1.0,1.0
Non-IID,230,11,8,1.0,1.0,1.0
Non-IID,230,11,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,231,5,0,1.0,1.0,1.0
Non-IID,231,5,1,1.0,1.0,1.0
Non-IID,231,5,2,1.0,1.0,1.0
Non-IID,231,5,3,1.0,1.0,1.0
Non-IID,231,5,4,1.0,1.0,1.0
Non-IID,231,5,5,1.0,1.0,1.0
Non-IID,231,5,6,1.0,1.0,1.0
Non-IID,231,5,7,1.0,1.0,1.0
Non-IID,231,5,8,1.0,1.0,1.0
Non-IID,231,5,9,1.0,1.0,1.0
Non-IID,231,12,0,1.0,1.0,1.0
Non-IID,231,12,1,1.0,1.0,1.0
Non-IID,231,12,2,1.0,1.0,1.0
Non-IID,231,12,3,1.0,1.0,1.0
Non-IID,231,12,4,1.0,1.0,1.0
Non-IID,231,12,5,1.0,1.0,1.0
Non-IID,231,12,6,1.0,1.0,1.0
Non-IID,231,12,7,1.0,1.0,1.0
Non-IID,231,12,8,1.0,1.0,1.0
Non-IID,231,12,9,1.0,1.0,1.0
Non-IID,232,9,0,1.0,1.0,1.0
Non-IID,232,9,1,1.0,1.0,1.0
Non-IID,232,9,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,9,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,9,4,1.0,1.0,1.0
Non-IID,232,9,5,1.0,0.8,0.888888888888889
Non-IID,232,9,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,9,7,1.0,1.0,1.0
Non-IID,232,9,8,1.0,0.9,0.9473684210526316
Non-IID,232,9,9,1.0,1.0,1.0
Non-IID,232,7,0,1.0,1.0,1.0
Non-IID,232,7,1,1.0,1.0,1.0
Non-IID,232,7,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,7,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,7,4,1.0,1.0,1.0
Non-IID,232,7,5,1.0,0.8,0.888888888888889
Non-IID,232,7,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,232,7,7,1.0,1.0,1.0
Non-IID,232,7,8,1.0,0.9,0.9473684210526316
Non-IID,232,7,9,1.0,1.0,1.0
Non-IID,233,15,0,1.0,1.0,1.0
Non-IID,233,15,1,1.0,1.0,1.0
Non-IID,233,15,2,1.0,1.0,1.0
Non-IID,233,15,3,1.0,1.0,1.0
Non-IID,233,15,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,233,15,5,1.0,0.9,0.9473684210526316
Non-IID,233,15,6,1.0,1.0,1.0
Non-IID,233,15,7,1.0,1.0,1.0
Non-IID,233,15,8,1.0,1.0,1.0
Non-IID,233,15,9,1.0,1.0,1.0
Non-IID,233,2,0,1.0,1.0,1.0
Non-IID,233,2,1,1.0,1.0,1.0
Non-IID,233,2,2,1.0,1.0,1.0
Non-IID,233,2,3,1.0,1.0,1.0
Non-IID,233,2,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,233,2,5,1.0,0.9,0.9473684210526316
Non-IID,233,2,6,1.0,1.0,1.0
Non-IID,233,2,7,1.0,1.0,1.0
Non-IID,233,2,8,1.0,1.0,1.0
Non-IID,233,2,9,1.0,1.0,1.0
Non-IID,234,8,0,1.0,1.0,1.0
Non-IID,234,8,1,1.0,1.0,1.0
Non-IID,234,8,2,1.0,1.0,1.0
Non-IID,234,8,3,1.0,1.0,1.0
Non-IID,234,8,4,1.0,1.0,1.0
Non-IID,234,8,5,1.0,1.0,1.0
Non-IID,234,8,6,1.0,1.0,1.0
Non-IID,234,8,7,1.0,1.0,1.0
Non-IID,234,8,8,1.0,1.0,1.0
Non-IID,234,8,9,1.0,1.0,1.0
Non-IID,234,15,0,1.0,1.0,1.0
Non-IID,234,15,1,1.0,1.0,1.0
Non-IID,234,15,2,1.0,1.0,1.0
Non-IID,234,15,3,1.0,1.0,1.0
Non-IID,234,15,4,1.0,1.0,1.0
Non-IID,234,15,5,1.0,1.0,1.0
Non-IID,234,15,6,1.0,1.0,1.0
Non-IID,234,15,7,1.0,1.0,1.0
Non-IID,234,15,8,1.0,1.0,1.0
Non-IID,234,15,9,1.0,1.0,1.0
Non-IID,235,18,0,1.0,1.0,1.0
Non-IID,235,18,1,1.0,1.0,1.0
Non-IID,235,18,2,1.0,1.0,1.0
Non-IID,235,18,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,18,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,18,5,1.0,0.8,0.888888888888889
Non-IID,235,18,6,1.0,1.0,1.0
Non-IID,235,18,7,1.0,1.0,1.0
Non-IID,235,18,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,18,9,1.0,0.9,0.9473684210526316
Non-IID,235,13,0,1.0,1.0,1.0
Non-IID,235,13,1,1.0,1.0,1.0
Non-IID,235,13,2,1.0,1.0,1.0
Non-IID,235,13,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,13,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,13,5,1.0,0.8,0.888888888888889
Non-IID,235,13,6,1.0,1.0,1.0
Non-IID,235,13,7,1.0,1.0,1.0
Non-IID,235,13,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,235,13,9,1.0,0.9,0.9473684210526316
Non-IID,236,19,0,1.0,1.0,1.0
Non-IID,236,19,1,1.0,1.0,1.0
Non-IID,236,19,2,1.0,1.0,1.0
Non-IID,236,19,3,1.0,1.0,1.0
Non-IID,236,19,4,1.0,1.0,1.0
Non-IID,236,19,5,1.0,1.0,1.0
Non-IID,236,19,6,1.0,1.0,1.0
Non-IID,236,19,7,1.0,1.0,1.0
Non-IID,236,19,8,1.0,1.0,1.0
Non-IID,236,19,9,1.0,1.0,1.0
Non-IID,236,7,0,1.0,1.0,1.0
Non-IID,236,7,1,1.0,1.0,1.0
Non-IID,236,7,2,1.0,1.0,1.0
Non-IID,236,7,3,1.0,1.0,1.0
Non-IID,236,7,4,1.0,1.0,1.0
Non-IID,236,7,5,1.0,1.0,1.0
Non-IID,236,7,6,1.0,1.0,1.0
Non-IID,236,7,7,1.0,1.0,1.0
Non-IID,236,7,8,1.0,1.0,1.0
Non-IID,236,7,9,1.0,1.0,1.0
Non-IID,237,3,0,1.0,1.0,1.0
Non-IID,237,3,1,1.0,1.0,1.0
Non-IID,237,3,2,1.0,1.0,1.0
Non-IID,237,3,3,1.0,1.0,1.0
Non-IID,237,3,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,237,3,5,1.0,0.9,0.9473684210526316
Non-IID,237,3,6,1.0,1.0,1.0
Non-IID,237,3,7,1.0,1.0,1.0
Non-IID,237,3,8,1.0,1.0,1.0
Non-IID,237,3,9,1.0,1.0,1.0
Non-IID,237,13,0,1.0,1.0,1.0
Non-IID,237,13,1,1.0,1.0,1.0
Non-IID,237,13,2,1.0,1.0,1.0
Non-IID,237,13,3,1.0,1.0,1.0
Non-IID,237,13,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,237,13,5,1.0,0.9,0.9473684210526316
Non-IID,237,13,6,1.0,1.0,1.0
Non-IID,237,13,7,1.0,1.0,1.0
Non-IID,237,13,8,1.0,1.0,1.0
Non-IID,237,13,9,1.0,1.0,1.0
Non-IID,238,2,0,1.0,1.0,1.0
Non-IID,238,2,1,1.0,1.0,1.0
Non-IID,238,2,2,1.0,1.0,1.0
Non-IID,238,2,3,1.0,1.0,1.0
Non-IID,238,2,4,1.0,1.0,1.0
Non-IID,238,2,5,1.0,1.0,1.0
Non-IID,238,2,6,1.0,1.0,1.0
Non-IID,238,2,7,1.0,1.0,1.0
Non-IID,238,2,8,1.0,1.0,1.0
Non-IID,238,2,9,1.0,1.0,1.0
Non-IID,238,16,0,1.0,1.0,1.0
Non-IID,238,16,1,1.0,1.0,1.0
Non-IID,238,16,2,1.0,1.0,1.0
Non-IID,238,16,3,1.0,1.0,1.0
Non-IID,238,16,4,1.0,1.0,1.0
Non-IID,238,16,5,1.0,1.0,1.0
Non-IID,238,16,6,1.0,1.0,1.0
Non-IID,238,16,7,1.0,1.0,1.0
Non-IID,238,16,8,1.0,1.0,1.0
Non-IID,238,16,9,1.0,1.0,1.0
Non-IID,239,13,0,1.0,1.0,1.0
Non-IID,239,13,1,1.0,1.0,1.0
Non-IID,239,13,2,1.0,1.0,1.0
Non-IID,239,13,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,239,13,4,1.0,1.0,1.0
Non-IID,239,13,5,1.0,1.0,1.0
Non-IID,239,13,6,1.0,1.0,1.0
Non-IID,239,13,7,1.0,1.0,1.0
Non-IID,239,13,8,1.0,0.9,0.9473684210526316
Non-IID,239,13,9,1.0,1.0,1.0
Non-IID,239,6,0,1.0,1.0,1.0
Non-IID,239,6,1,1.0,1.0,1.0
Non-IID,239,6,2,1.0,1.0,1.0
Non-IID,239,6,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,239,6,4,1.0,1.0,1.0
Non-IID,239,6,5,1.0,1.0,1.0
Non-IID,239,6,6,1.0,1.0,1.0
Non-IID,239,6,7,1.0,1.0,1.0
Non-IID,239,6,8,1.0,0.9,0.9473684210526316
Non-IID,239,6,9,1.0,1.0,1.0
Non-IID,240,18,0,1.0,1.0,1.0
Non-IID,240,18,1,1.0,1.0,1.0
Non-IID,240,18,2,1.0,1.0,1.0
Non-IID,240,18,3,1.0,1.0,1.0
Non-IID,240,18,4,1.0,1.0,1.0
Non-IID,240,18,5,1.0,1.0,1.0
Non-IID,240,18,6,1.0,1.0,1.0
Non-IID,240,18,7,1.0,1.0,1.0
Non-IID,240,18,8,1.0,1.0,1.0
Non-IID,240,18,9,1.0,1.0,1.0
Non-IID,240,3,0,1.0,1.0,1.0
Non-IID,240,3,1,1.0,1.0,1.0
Non-IID,240,3,2,1.0,1.0,1.0
Non-IID,240,3,3,1.0,1.0,1.0
Non-IID,240,3,4,1.0,1.0,1.0
Non-IID,240,3,5,1.0,1.0,1.0
Non-IID,240,3,6,1.0,1.0,1.0
Non-IID,240,3,7,1.0,1.0,1.0
Non-IID,240,3,8,1.0,1.0,1.0
Non-IID,240,3,9,1.0,1.0,1.0
Non-IID,241,1,0,1.0,1.0,1.0
Non-IID,241,1,1,1.0,1.0,1.0
Non-IID,241,1,2,1.0,1.0,1.0
Non-IID,241,1,3,1.0,1.0,1.0
Non-IID,241,1,4,1.0,0.9,0.9473684210526316
Non-IID,241,1,5,1.0,1.0,1.0
Non-IID,241,1,6,1.0,1.0,1.0
Non-IID,241,1,7,1.0,1.0,1.0
Non-IID,241,1,8,1.0,1.0,1.0
Non-IID,241,1,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,241,6,0,1.0,1.0,1.0
Non-IID,241,6,1,1.0,1.0,1.0
Non-IID,241,6,2,1.0,1.0,1.0
Non-IID,241,6,3,1.0,1.0,1.0
Non-IID,241,6,4,1.0,0.9,0.9473684210526316
Non-IID,241,6,5,1.0,1.0,1.0
Non-IID,241,6,6,1.0,1.0,1.0
Non-IID,241,6,7,1.0,1.0,1.0
Non-IID,241,6,8,1.0,1.0,1.0
Non-IID,241,6,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,8,0,1.0,1.0,1.0
Non-IID,242,8,1,1.0,1.0,1.0
Non-IID,242,8,2,1.0,1.0,1.0
Non-IID,242,8,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,8,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,8,5,1.0,0.9,0.9473684210526316
Non-IID,242,8,6,1.0,1.0,1.0
Non-IID,242,8,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,8,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,8,9,1.0,0.7,0.8235294117647058
Non-IID,242,14,0,1.0,1.0,1.0
Non-IID,242,14,1,1.0,1.0,1.0
Non-IID,242,14,2,1.0,1.0,1.0
Non-IID,242,14,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,14,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,14,5,1.0,0.9,0.9473684210526316
Non-IID,242,14,6,1.0,1.0,1.0
Non-IID,242,14,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,14,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,242,14,9,1.0,0.7,0.8235294117647058
Non-IID,243,0,0,1.0,1.0,1.0
Non-IID,243,0,1,1.0,1.0,1.0
Non-IID,243,0,2,1.0,1.0,1.0
Non-IID,243,0,3,1.0,1.0,1.0
Non-IID,243,0,4,0.7142857142857143,1.0,0.8333333333333333
Non-IID,243,0,5,1.0,1.0,1.0
Non-IID,243,0,6,1.0,1.0,1.0
Non-IID,243,0,7,1.0,1.0,1.0
Non-IID,243,0,8,1.0,1.0,1.0
Non-IID,243,0,9,1.0,0.6,0.7499999999999999
Non-IID,243,13,0,1.0,1.0,1.0
Non-IID,243,13,1,1.0,1.0,1.0
Non-IID,243,13,2,1.0,1.0,1.0
Non-IID,243,13,3,1.0,1.0,1.0
Non-IID,243,13,4,0.7142857142857143,1.0,0.8333333333333333
Non-IID,243,13,5,1.0,1.0,1.0
Non-IID,243,13,6,1.0,1.0,1.0
Non-IID,243,13,7,1.0,1.0,1.0
Non-IID,243,13,8,1.0,1.0,1.0
