scenario,round,client_id,loss,accuracy,precision,recall,f1
Non-IID,480,0,0.026501743756234646,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,481,10,0.014884281549602746,1.0,1.0,1.0,1.0
Non-IID,481,3,0.014884281549602746,1.0,1.0,1.0,1.0
Non-IID,482,8,0.004198705554008484,1.0,1.0,1.0,1.0
Non-IID,482,17,0.004198705554008484,1.0,1.0,1.0,1.0
Non-IID,483,19,0.026917932741343974,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,483,9,0.026917932741343974,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,484,1,0.017602228112518787,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,484,17,0.017602228112518787,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,485,19,0.023189268093556165,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,485,1,0.023189268093556165,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,486,4,0.05617423303425312,0.97,0.9718181818181819,0.9700000000000001,0.9693650793650794
Non-IID,486,19,0.05617423303425312,0.97,0.9718181818181819,0.9700000000000001,0.9693650793650794
Non-IID,487,11,0.0038531604036688804,1.0,1.0,1.0,1.0
Non-IID,487,5,0.0038531604036688804,1.0,1.0,1.0,1.0
Non-IID,488,11,0.010336201330646872,1.0,1.0,1.0,1.0
Non-IID,488,1,0.010336201330646872,1.0,1.0,1.0,1.0
Non-IID,489,6,0.060922167364042254,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,489,18,0.060922167364042254,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,490,12,0.010625990257831291,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,490,4,0.010625990257831291,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,491,18,0.0031490177288651467,1.0,1.0,1.0,1.0
Non-IID,491,5,0.0031490177288651467,1.0,1.0,1.0,1.0
Non-IID,492,18,0.0020024862885475157,1.0,1.0,1.0,1.0
Non-IID,492,8,0.0020024862885475157,1.0,1.0,1.0,1.0
Non-IID,493,12,0.00751562425866723,1.0,1.0,1.0,1.0
Non-IID,493,7,0.00751562425866723,1.0,1.0,1.0,1.0
Non-IID,494,19,0.01811632636934519,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,494,10,0.01811632636934519,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,495,8,0.006879230551421642,1.0,1.0,1.0,1.0
Non-IID,495,15,0.006879230551421642,1.0,1.0,1.0,1.0
Non-IID,496,4,0.006760615198872983,1.0,1.0,1.0,1.0
Non-IID,496,12,0.006760615198872983,1.0,1.0,1.0,1.0
Non-IID,497,9,0.0031814100593328476,1.0,1.0,1.0,1.0
Non-IID,497,18,0.0031814100593328476,1.0,1.0,1.0,1.0
Non-IID,498,12,0.03634559123078361,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,498,11,0.03634559123078361,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,499,7,0.00860400072298944,1.0,1.0,1.0,1.0
Non-IID,499,1,0.00860400072298944,1.0,1.0,1.0,1.0
Non-IID,500,19,0.0023933984991163014,1.0,1.0,1.0,1.0
Non-IID,500,10,0.0023933984991163014,1.0,1.0,1.0,1.0
Non-IID,1,13,2.301606273651123,0.19,0.07591362126245847,0.19,0.09583333333333334
Non-IID,1,11,2.301606273651123,0.19,0.07591362126245847,0.19,0.09583333333333334
Non-IID,2,19,2.691115531921387,0.19,0.03840579710144927,0.19,0.06383928571428571
Non-IID,2,3,2.691115531921387,0.19,0.03840579710144927,0.19,0.06383928571428571
Non-IID,3,1,2.655269813537598,0.37,0.19040816326530613,0.37,0.2385400163146923
Non-IID,3,4,2.655269813537598,0.37,0.19040816326530613,0.37,0.2385400163146923
Non-IID,4,6,2.5038543701171876,0.44,0.26899350649350645,0.44000000000000006,0.3143446852425181
Non-IID,4,7,2.5038543701171876,0.44,0.26899350649350645,0.44000000000000006,0.3143446852425181
Non-IID,5,11,1.5753475475311278,0.51,0.38422619047619044,0.51,0.40938097933004547
Non-IID,5,5,1.5753475475311278,0.51,0.38422619047619044,0.51,0.40938097933004547
Non-IID,6,7,1.2345611619949342,0.64,0.583173076923077,0.64,0.5850681753074405
Non-IID,6,14,1.2345611619949342,0.64,0.583173076923077,0.64,0.5850681753074405
Non-IID,7,4,1.1772907018661498,0.56,0.48346237096237105,0.56,0.48156978287413066
Non-IID,7,14,1.1772907018661498,0.56,0.48346237096237105,0.56,0.48156978287413066
Non-IID,8,19,1.2324530982971191,0.6,0.5387787650945546,0.6,0.52288069734851
Non-IID,8,1,1.2324530982971191,0.6,0.5387787650945546,0.6,0.52288069734851
Non-IID,9,7,1.2928065109252929,0.67,0.644493006993007,0.67,0.6161305927204495
Non-IID,9,5,1.2928065109252929,0.67,0.644493006993007,0.67,0.6161305927204495
Non-IID,10,7,0.7365202713012695,0.72,0.8111813421020582,0.7200000000000001,0.699762329174094
Non-IID,10,19,0.7365202713012695,0.72,0.8111813421020582,0.7200000000000001,0.699762329174094
Non-IID,11,0,0.9678959560394287,0.66,0.8677206851119894,0.6599999999999999,0.6474740172108593
Non-IID,11,3,0.9678959560394287,0.66,0.8677206851119894,0.6599999999999999,0.6474740172108593
Non-IID,12,1,1.0916429603099822,0.58,0.6121494252873563,0.58,0.5227322677322677
Non-IID,12,14,1.0916429603099822,0.58,0.6121494252873563,0.58,0.5227322677322677
Non-IID,13,11,0.572608950138092,0.85,0.9037970801128697,0.85,0.8275025052978183
Non-IID,13,8,0.572608950138092,0.85,0.9037970801128697,0.85,0.8275025052978183
Non-IID,14,18,0.5251396751403808,0.83,0.8752472089314194,0.8300000000000001,0.8345982052833232
Non-IID,14,14,0.5251396751403808,0.83,0.8752472089314194,0.8300000000000001,0.8345982052833232
Non-IID,15,17,0.8351786303520202,0.65,0.6183333333333334,0.65,0.6018149540517962
Non-IID,15,12,0.8351786303520202,0.65,0.6183333333333334,0.65,0.6018149540517962
Non-IID,16,11,0.9013354313373566,0.7,0.623571706071706,0.7,0.643481166684828
Non-IID,16,2,0.9013354313373566,0.7,0.623571706071706,0.7,0.643481166684828
Non-IID,17,0,0.7917790412902832,0.73,0.7424353424353425,0.7300000000000001,0.7014248170317291
Non-IID,17,14,0.7917790412902832,0.73,0.7424353424353425,0.7300000000000001,0.7014248170317291
Non-IID,18,10,1.1612737083435059,0.71,0.7547891378773732,0.71,0.6888657565128153
Non-IID,18,5,1.1612737083435059,0.71,0.7547891378773732,0.71,0.6888657565128153
Non-IID,19,13,0.4526936960220337,0.85,0.8846356421356422,0.85,0.8444138627110764
Non-IID,19,12,0.4526936960220337,0.85,0.8846356421356422,0.85,0.8444138627110764
Non-IID,20,8,0.7811559247970581,0.72,0.666969696969697,0.72,0.674427445619396
Non-IID,20,12,0.7811559247970581,0.72,0.666969696969697,0.72,0.674427445619396
Non-IID,21,7,0.9027156543731689,0.7,0.789484126984127,0.7,0.6429327535209889
Non-IID,21,19,0.9027156543731689,0.7,0.789484126984127,0.7,0.6429327535209889
Non-IID,22,13,0.6281437003612518,0.82,0.8703962703962704,0.82,0.7934869287844115
Non-IID,22,4,0.6281437003612518,0.82,0.8703962703962704,0.82,0.7934869287844115
Non-IID,23,10,0.9137878513336182,0.64,0.6434523809523809,0.64,0.5931898167192285
Non-IID,23,18,0.9137878513336182,0.64,0.6434523809523809,0.64,0.5931898167192285
Non-IID,24,6,0.540322482585907,0.79,0.8436363636363637,0.7899999999999999,0.7809157509157509
Non-IID,24,14,0.540322482585907,0.79,0.8436363636363637,0.7899999999999999,0.7809157509157509
Non-IID,25,14,0.6655540943145752,0.78,0.8864194373401535,0.78,0.7737275899195405
Non-IID,25,2,0.6655540943145752,0.78,0.8864194373401535,0.78,0.7737275899195405
Non-IID,26,13,1.028410005569458,0.62,0.689922480620155,0.6199999999999999,0.5920478545605599
Non-IID,26,1,1.028410005569458,0.62,0.689922480620155,0.6199999999999999,0.5920478545605599
Non-IID,27,16,0.6711976861953736,0.77,0.8684782608695653,0.77,0.748100733116213
Non-IID,27,9,0.6711976861953736,0.77,0.8684782608695653,0.77,0.748100733116213
Non-IID,28,1,1.012484178543091,0.72,0.6707070707070707,0.72,0.6724581724581725
Non-IID,28,19,1.012484178543091,0.72,0.6707070707070707,0.72,0.6724581724581725
Non-IID,29,10,0.8561772346496582,0.71,0.727675510763746,0.71,0.6546834284877763
Non-IID,29,5,0.8561772346496582,0.71,0.727675510763746,0.71,0.6546834284877763
Non-IID,30,6,0.4362670570611954,0.9,0.9189976689976691,0.9,0.8962769970341651
Non-IID,30,11,0.4362670570611954,0.9,0.9189976689976691,0.9,0.8962769970341651
Non-IID,31,10,0.7966996443271637,0.67,0.8242780748663103,0.6699999999999999,0.6415374440374441
Non-IID,31,9,0.7966996443271637,0.67,0.8242780748663103,0.6699999999999999,0.6415374440374441
Non-IID,32,9,0.5959525501728058,0.76,0.8507947118241235,0.76,0.7336805007857639
Non-IID,32,7,0.5959525501728058,0.76,0.8507947118241235,0.76,0.7336805007857639
Non-IID,33,13,0.8254910838603974,0.67,0.8336004273504274,0.6699999999999999,0.6371239871239871
Non-IID,33,0,0.8254910838603974,0.67,0.8336004273504274,0.6699999999999999,0.6371239871239871
Non-IID,34,17,1.012619137763977,0.69,0.6307595182595183,0.6900000000000001,0.6136180752885558
Non-IID,34,4,1.012619137763977,0.69,0.6307595182595183,0.6900000000000001,0.6136180752885558
Non-IID,35,19,0.5239381647109985,0.81,0.8666896910279263,0.8099999999999999,0.7863864108600951
Non-IID,35,18,0.5239381647109985,0.81,0.8666896910279263,0.8099999999999999,0.7863864108600951
Non-IID,36,12,0.8450852346420288,0.73,0.871989121989122,0.73,0.7049100022784234
Non-IID,36,1,0.8450852346420288,0.73,0.871989121989122,0.73,0.7049100022784234
Non-IID,37,6,0.8197124099731445,0.68,0.7206290849673203,0.6799999999999999,0.6299972015142294
Non-IID,37,16,0.8197124099731445,0.68,0.7206290849673203,0.6799999999999999,0.6299972015142294
Non-IID,38,12,0.5582744407653809,0.79,0.8891686091686092,0.79,0.7966634535055588
Non-IID,38,17,0.5582744407653809,0.79,0.8891686091686092,0.79,0.7966634535055588
Non-IID,39,0,0.6569154328107834,0.79,0.7673271173271173,0.7899999999999999,0.7545481277595291
Non-IID,39,13,0.6569154328107834,0.79,0.7673271173271173,0.7899999999999999,0.7545481277595291
Non-IID,40,13,0.7891612625122071,0.73,0.832875457875458,0.73,0.6913222748315387
Non-IID,40,2,0.7891612625122071,0.73,0.832875457875458,0.73,0.6913222748315387
Non-IID,41,15,0.3777988076210022,0.87,0.904574592074592,0.8700000000000001,0.8718755243051918
Non-IID,41,8,0.3777988076210022,0.87,0.904574592074592,0.8700000000000001,0.8718755243051918
Non-IID,42,19,0.767194128036499,0.73,0.763961038961039,0.73,0.6969614321007509
Non-IID,42,14,0.767194128036499,0.73,0.763961038961039,0.73,0.6969614321007509
Non-IID,43,5,0.39157344579696657,0.89,0.9197326203208556,0.89,0.8929069405539994
Non-IID,43,6,0.39157344579696657,0.89,0.9197326203208556,0.89,0.8929069405539994
Non-IID,44,13,0.55296462059021,0.79,0.7544981325863678,0.79,0.7540965662018293
Non-IID,44,10,0.55296462059021,0.79,0.7544981325863678,0.79,0.7540965662018293
Non-IID,45,10,0.6186924028396606,0.77,0.7897546897546897,0.77,0.7414710160840191
Non-IID,45,8,0.6186924028396606,0.77,0.7897546897546897,0.77,0.7414710160840191
Non-IID,46,12,0.5527765464782715,0.8,0.8753968253968253,0.8,0.789269389187995
Non-IID,46,11,0.5527765464782715,0.8,0.8753968253968253,0.8,0.789269389187995
Non-IID,47,2,0.47998560309410093,0.85,0.8892424242424243,0.85,0.8428248651932864
Non-IID,47,1,0.47998560309410093,0.85,0.8892424242424243,0.85,0.8428248651932864
Non-IID,48,3,0.2493074917793274,0.95,0.9542424242424243,0.95,0.9497729171413383
Non-IID,48,19,0.2493074917793274,0.95,0.9542424242424243,0.95,0.9497729171413383
Non-IID,49,1,0.3740965223312378,0.85,0.8893939393939394,0.85,0.8335708735708736
Non-IID,49,7,0.3740965223312378,0.85,0.8893939393939394,0.85,0.8335708735708736
Non-IID,50,16,0.5956744480133057,0.78,0.7804013377926422,0.7799999999999999,0.7519155235216617
Non-IID,50,17,0.5956744480133057,0.78,0.7804013377926422,0.7799999999999999,0.7519155235216617
Non-IID,1,9,2.224936676025391,0.12,0.11020408163265305,0.12,0.05185185185185186
Non-IID,1,17,2.224936676025391,0.12,0.11020408163265305,0.12,0.05185185185185186
Non-IID,2,10,3.120993423461914,0.3,0.10613756613756613,0.3,0.15290898617511522
Non-IID,2,19,3.120993423461914,0.3,0.10613756613756613,0.3,0.15290898617511522
Non-IID,3,7,2.003570194244385,0.46,0.3931166503747149,0.45999999999999996,0.3463060140941742
Non-IID,3,4,2.003570194244385,0.46,0.3931166503747149,0.45999999999999996,0.3463060140941742
Non-IID,4,16,1.636502959728241,0.53,0.510515873015873,0.53,0.448612103410865
Non-IID,4,11,1.636502959728241,0.53,0.510515873015873,0.53,0.448612103410865
Non-IID,5,14,1.1056585884094239,0.62,0.7085714285714285,0.6199999999999999,0.5917737219392567
Non-IID,5,0,1.1056585884094239,0.62,0.7085714285714285,0.6199999999999999,0.5917737219392567
Non-IID,6,3,1.4023884010314942,0.61,0.6050184729064039,0.61,0.5440958164642375
Non-IID,6,5,1.4023884010314942,0.61,0.6050184729064039,0.61,0.5440958164642375
Non-IID,7,17,2.1047699451446533,0.4,0.5098484848484849,0.4,0.3471501151067714
Non-IID,7,16,2.1047699451446533,0.4,0.5098484848484849,0.4,0.3471501151067714
Non-IID,8,0,1.2177399253845216,0.6,0.5996392496392496,0.6,0.5284740298322641
Non-IID,8,6,1.2177399253845216,0.6,0.5996392496392496,0.6,0.5284740298322641
Non-IID,9,18,1.451309642791748,0.57,0.5155676968834864,0.57,0.4866451612256146
Non-IID,9,9,1.451309642791748,0.57,0.5155676968834864,0.57,0.4866451612256146
Non-IID,10,2,1.2075001120567321,0.62,0.6347470847470846,0.6199999999999999,0.5684303844718179
Non-IID,10,13,1.2075001120567321,0.62,0.6347470847470846,0.6199999999999999,0.5684303844718179
Non-IID,11,14,0.7463041687011719,0.73,0.8138293650793651,0.73,0.7080319755701759
Non-IID,11,7,0.7463041687011719,0.73,0.8138293650793651,0.73,0.7080319755701759
Non-IID,12,12,1.3725540733337402,0.63,0.508095238095238,0.6300000000000001,0.543921568627451
Non-IID,12,5,1.3725540733337402,0.63,0.508095238095238,0.6300000000000001,0.543921568627451
Non-IID,13,14,0.9005400514602662,0.69,0.701492673992674,0.6900000000000001,0.6590683104903053
Non-IID,13,17,0.9005400514602662,0.69,0.701492673992674,0.6900000000000001,0.6590683104903053
Non-IID,14,13,1.0440418720245361,0.68,0.7597077922077922,0.6799999999999999,0.6656098579782791
Non-IID,14,12,1.0440418720245361,0.68,0.7597077922077922,0.6799999999999999,0.6656098579782791
Non-IID,15,9,0.9839189174771309,0.65,0.6288600941542117,0.65,0.5913834982713702
Non-IID,15,14,0.9839189174771309,0.65,0.6288600941542117,0.65,0.5913834982713702
Non-IID,16,7,0.6997113132476807,0.82,0.8613888888888889,0.82,0.7903704453441296
Non-IID,16,18,0.6997113132476807,0.82,0.8613888888888889,0.82,0.7903704453441296
Non-IID,17,2,0.5957517337799072,0.8,0.7453962703962704,0.8,0.7545502806372372
Non-IID,17,10,0.5957517337799072,0.8,0.7453962703962704,0.8,0.7545502806372372
Non-IID,18,9,0.9960409545898438,0.72,0.7299820062977957,0.72,0.6612129342027551
Non-IID,18,19,0.9960409545898438,0.72,0.7299820062977957,0.72,0.6612129342027551
Non-IID,19,18,0.5733841085433959,0.87,0.8907070707070707,0.8700000000000001,0.861627553732817
Non-IID,19,16,0.5733841085433959,0.87,0.8907070707070707,0.8700000000000001,0.861627553732817
Non-IID,20,19,0.6986571168899536,0.76,0.7285323826500297,0.76,0.7196448191185033
Non-IID,20,13,0.6986571168899536,0.76,0.7285323826500297,0.76,0.7196448191185033
Non-IID,21,1,1.274362688064575,0.64,0.6257665945165944,0.64,0.5702864387074913
Non-IID,21,5,1.274362688064575,0.64,0.6257665945165944,0.64,0.5702864387074913
Non-IID,22,17,1.088942677974701,0.55,0.6227380952380952,0.55,0.4911152246446364
Non-IID,22,10,1.088942677974701,0.55,0.6227380952380952,0.55,0.4911152246446364
Non-IID,23,13,0.8113679170608521,0.74,0.8390404040404041,0.74,0.7262401011441258
Non-IID,23,17,0.8113679170608521,0.74,0.8390404040404041,0.74,0.7262401011441258
Non-IID,24,13,0.7235542583465576,0.8,0.7679720279720279,0.8,0.7631538992408557
Non-IID,24,6,0.7235542583465576,0.8,0.7679720279720279,0.8,0.7631538992408557
Non-IID,25,12,1.0413838863372802,0.66,0.7184523809523811,0.66,0.588485740265926
Non-IID,25,13,1.0413838863372802,0.66,0.7184523809523811,0.66,0.588485740265926
Non-IID,26,10,0.8304683995246888,0.74,0.8691874791874792,0.74,0.7146951370521164
Non-IID,26,11,0.8304683995246888,0.74,0.8691874791874792,0.74,0.7146951370521164
Non-IID,27,5,0.586432671546936,0.77,0.7302797202797203,0.77,0.730340388317505
Non-IID,27,15,0.586432671546936,0.77,0.7302797202797203,0.77,0.730340388317505
Non-IID,28,1,0.7739454913139343,0.67,0.7133957219251337,0.67,0.6224134199134199
Non-IID,28,9,0.7739454913139343,0.67,0.7133957219251337,0.67,0.6224134199134199
Non-IID,29,16,0.7396843004226684,0.74,0.7157808857808858,0.74,0.6908734880679961
Non-IID,29,17,0.7396843004226684,0.74,0.7157808857808858,0.74,0.6908734880679961
Non-IID,30,11,1.000795030593872,0.69,0.7712121212121212,0.6900000000000001,0.6409921473874962
Non-IID,30,1,1.000795030593872,0.69,0.7712121212121212,0.6900000000000001,0.6409921473874962
Non-IID,31,0,0.6978354835510254,0.76,0.8204836829836829,0.76,0.7213687761513848
Non-IID,31,14,0.6978354835510254,0.76,0.8204836829836829,0.76,0.7213687761513848
Non-IID,32,6,0.6090071868896484,0.79,0.8586960098724805,0.79,0.7718601455329144
Non-IID,32,1,0.6090071868896484,0.79,0.8586960098724805,0.79,0.7718601455329144
Non-IID,33,13,0.4227636480331421,0.85,0.900701754385965,0.85,0.8574207808845367
Non-IID,33,1,0.4227636480331421,0.85,0.900701754385965,0.85,0.8574207808845367
Non-IID,34,6,1.432235164642334,0.63,0.5306535947712419,0.6300000000000001,0.5535769980506823
Non-IID,34,0,1.432235164642334,0.63,0.5306535947712419,0.6300000000000001,0.5535769980506823
Non-IID,35,13,0.5854267501831054,0.77,0.8393578643578644,0.77,0.7440640370980928
Non-IID,35,1,0.5854267501831054,0.77,0.8393578643578644,0.77,0.7440640370980928
Non-IID,36,11,0.7391241645812988,0.73,0.7821590909090909,0.73,0.7149896611816116
Non-IID,36,13,0.7391241645812988,0.73,0.7821590909090909,0.73,0.7149896611816116
Non-IID,37,2,1.1696537971496581,0.66,0.5298459383753501,0.6599999999999999,0.5730143540669856
Non-IID,37,6,1.1696537971496581,0.66,0.5298459383753501,0.6599999999999999,0.5730143540669856
Non-IID,38,15,0.4746166181564331,0.86,0.9035854341736694,0.86,0.852812296635826
Non-IID,38,13,0.4746166181564331,0.86,0.9035854341736694,0.86,0.852812296635826
Non-IID,39,6,1.084888744354248,0.66,0.7316666666666667,0.6599999999999999,0.6010279039845604
Non-IID,39,4,1.084888744354248,0.66,0.7316666666666667,0.6599999999999999,0.6010279039845604
Non-IID,40,17,0.5726481676101685,0.73,0.8298412698412699,0.73,0.7004091073989206
Non-IID,40,15,0.5726481676101685,0.73,0.8298412698412699,0.73,0.7004091073989206
Non-IID,41,15,0.6437985610961914,0.76,0.8365391471273824,0.76,0.7210515603559082
Non-IID,41,1,0.6437985610961914,0.76,0.8365391471273824,0.76,0.7210515603559082
Non-IID,42,4,0.9987208938598633,0.69,0.6452797202797204,0.6900000000000001,0.6335111397030901
Non-IID,42,9,0.9987208938598633,0.69,0.6452797202797204,0.6900000000000001,0.6335111397030901
Non-IID,43,17,1.1444502449035645,0.56,0.708130154445944,0.5599999999999999,0.5046068728827351
Non-IID,43,1,1.1444502449035645,0.56,0.708130154445944,0.5599999999999999,0.5046068728827351
Non-IID,44,1,0.6502474546432495,0.77,0.7530143467643468,0.7700000000000001,0.7271322816517325
Non-IID,44,15,0.6502474546432495,0.77,0.7530143467643468,0.7700000000000001,0.7271322816517325
Non-IID,45,9,0.34432995557785034,0.87,0.8909740259740261,0.8699999999999999,0.8613139801375095
Non-IID,45,5,0.34432995557785034,0.87,0.8909740259740261,0.8699999999999999,0.8613139801375095
Non-IID,46,6,0.7358857536315918,0.77,0.7582887700534758,0.77,0.7323308270676692
Non-IID,46,18,0.7358857536315918,0.77,0.7582887700534758,0.77,0.7323308270676692
Non-IID,47,6,0.7876985168457031,0.77,0.7365384615384615,0.77,0.7265435331931496
Non-IID,47,10,0.7876985168457031,0.77,0.7365384615384615,0.77,0.7265435331931496
Non-IID,48,9,0.5212482452392578,0.82,0.8665391471273824,0.82,0.7950804437532126
Non-IID,48,17,0.5212482452392578,0.82,0.8665391471273824,0.82,0.7950804437532126
Non-IID,49,8,0.9011867713928222,0.71,0.7397863247863248,0.71,0.6536356255282088
Non-IID,49,12,0.9011867713928222,0.71,0.7397863247863248,0.71,0.6536356255282088
Non-IID,50,17,0.3930597972869873,0.88,0.8942968142968143,0.8799999999999999,0.8724810281924296
Non-IID,50,5,0.3930597972869873,0.88,0.8942968142968143,0.8799999999999999,0.8724810281924296
Non-IID,51,8,0.2808923006057739,0.95,0.9542424242424243,0.95,0.9497729171413383
Non-IID,51,3,0.2808923006057739,0.95,0.9542424242424243,0.95,0.9497729171413383
Non-IID,52,5,0.5142137345671653,0.79,0.8845454545454545,0.79,0.7837728937728937
Non-IID,52,18,0.5142137345671653,0.79,0.8845454545454545,0.79,0.7837728937728937
Non-IID,53,3,0.4038016414642334,0.87,0.9091919191919192,0.8699999999999999,0.8720384294068506
Non-IID,53,19,0.4038016414642334,0.87,0.9091919191919192,0.8699999999999999,0.8720384294068506
Non-IID,54,9,0.3591791200637817,0.9,0.92016983016983,0.9,0.8915346336856634
Non-IID,54,4,0.3591791200637817,0.9,0.92016983016983,0.9,0.8915346336856634
Non-IID,55,5,0.22986630201339722,0.92,0.9301515151515151,0.9200000000000002,0.9209561783245995
Non-IID,55,13,0.22986630201339722,0.92,0.9301515151515151,0.9200000000000002,0.9209561783245995
Non-IID,56,3,0.8477419757843018,0.75,0.6360828877005348,0.75,0.6781149454833666
Non-IID,56,15,0.8477419757843018,0.75,0.6360828877005348,0.75,0.6781149454833666
Non-IID,57,15,0.5344970035552978,0.8,0.8688235294117647,0.7999999999999999,0.7952603882758682
Non-IID,57,10,0.5344970035552978,0.8,0.8688235294117647,0.7999999999999999,0.7952603882758682
Non-IID,58,4,0.4913544702529907,0.86,0.8192424242424241,0.86,0.8297729171413382
Non-IID,58,15,0.4913544702529907,0.86,0.8192424242424241,0.86,0.8297729171413382
Non-IID,59,6,0.41345117568969725,0.83,0.8883025746183641,0.8300000000000001,0.8198215342893468
Non-IID,59,9,0.41345117568969725,0.83,0.8883025746183641,0.8300000000000001,0.8198215342893468
Non-IID,60,7,0.4017366600036621,0.85,0.8892336829836829,0.85,0.8300328898154985
Non-IID,60,13,0.4017366600036621,0.85,0.8892336829836829,0.85,0.8300328898154985
Non-IID,61,19,0.6587229657173157,0.83,0.915,0.8300000000000001,0.8251557369359226
Non-IID,61,14,0.6587229657173157,0.83,0.915,0.8300000000000001,0.8251557369359226
Non-IID,62,10,0.23477338790893554,0.95,0.9536363636363637,0.95,0.9498162071846282
Non-IID,62,7,0.23477338790893554,0.95,0.9536363636363637,0.95,0.9498162071846282
Non-IID,63,5,0.6795672130584717,0.77,0.7450976800976801,0.7699999999999999,0.7255425847988778
Non-IID,63,14,0.6795672130584717,0.77,0.7450976800976801,0.7699999999999999,0.7255425847988778
Non-IID,64,3,0.8126429030299187,0.69,0.7457240173619484,0.6900000000000001,0.6513154960981048
Non-IID,64,1,0.8126429030299187,0.69,0.7457240173619484,0.6900000000000001,0.6513154960981048
Non-IID,65,5,0.4980770206451416,0.82,0.8778263841421736,0.82,0.8127103998097913
Non-IID,65,7,0.4980770206451416,0.82,0.8778263841421736,0.82,0.8127103998097913
Non-IID,66,16,0.5933141374588012,0.75,0.8571568627450981,0.75,0.7306796030480242
Non-IID,66,1,0.5933141374588012,0.75,0.8571568627450981,0.75,0.7306796030480242
Non-IID,67,4,0.38838044881820677,0.88,0.906060606060606,0.8800000000000001,0.8597296270980481
Non-IID,67,5,0.38838044881820677,0.88,0.906060606060606,0.8800000000000001,0.8597296270980481
Non-IID,68,17,0.6561676052212715,0.76,0.8719865319865321,0.76,0.7462798983851615
Non-IID,68,0,0.6561676052212715,0.76,0.8719865319865321,0.76,0.7462798983851615
Non-IID,69,1,0.520540623664856,0.84,0.8843790849673203,0.8400000000000001,0.8315282298254436
Non-IID,69,6,0.520540623664856,0.84,0.8843790849673203,0.8400000000000001,0.8315282298254436
Non-IID,70,14,0.6473416805267334,0.79,0.7812878787878788,0.79,0.7592210567210567
Non-IID,70,2,0.6473416805267334,0.79,0.7812878787878788,0.79,0.7592210567210567
Non-IID,71,2,0.9576169013977051,0.74,0.6667989417989417,0.74,0.6798515022199232
Non-IID,71,7,0.9576169013977051,0.74,0.6667989417989417,0.74,0.6798515022199232
Non-IID,72,5,0.6366103124618531,0.78,0.8895104895104895,0.78,0.758365122037891
Non-IID,72,6,0.6366103124618531,0.78,0.8895104895104895,0.78,0.758365122037891
Non-IID,73,19,0.46556214570999144,0.88,0.8138257575757575,0.8800000000000001,0.8410238883923096
Non-IID,73,11,0.46556214570999144,0.88,0.8138257575757575,0.8800000000000001,0.8410238883923096
Non-IID,74,18,0.4726965570449829,0.87,0.909140989729225,0.8699999999999999,0.8741015938539158
Non-IID,74,10,0.4726965570449829,0.87,0.909140989729225,0.8699999999999999,0.8741015938539158
Non-IID,75,1,0.41040530502796174,0.84,0.9047619047619048,0.8400000000000001,0.8387161084529506
Non-IID,75,6,0.41040530502796174,0.84,0.9047619047619048,0.8400000000000001,0.8387161084529506
Non-IID,76,7,0.9860737228393555,0.65,0.6455938697318008,0.65,0.5869095816464238
Non-IID,76,19,0.9860737228393555,0.65,0.6455938697318008,0.65,0.5869095816464238
Non-IID,77,8,0.6188439095020294,0.73,0.8433633033633035,0.7300000000000001,0.7192529330572809
Non-IID,77,2,0.6188439095020294,0.73,0.8433633033633035,0.7300000000000001,0.7192529330572809
Non-IID,78,3,0.44590033531188966,0.85,0.892070282658518,0.85,0.8348175995544418
Non-IID,78,17,0.44590033531188966,0.85,0.892070282658518,0.85,0.8348175995544418
Non-IID,79,3,0.7392989593744278,0.68,0.7605152979066022,0.68,0.6632064805749016
Non-IID,79,8,0.7392989593744278,0.68,0.7605152979066022,0.68,0.6632064805749016
Non-IID,80,13,0.29933365106582643,0.91,0.9274891774891774,0.9099999999999999,0.907284588476539
Non-IID,80,15,0.29933365106582643,0.91,0.9274891774891774,0.9099999999999999,0.907284588476539
Non-IID,81,2,0.42700430393218997,0.84,0.8765800865800866,0.8400000000000001,0.8223798265717772
Non-IID,81,15,0.42700430393218997,0.84,0.8765800865800866,0.8400000000000001,0.8223798265717772
Non-IID,82,4,0.41739736557006835,0.87,0.9039750445632798,0.8699999999999999,0.8535044682413103
Non-IID,82,9,0.41739736557006835,0.87,0.9039750445632798,0.8699999999999999,0.8535044682413103
Non-IID,83,4,0.37275506973266603,0.88,0.9180555555555555,0.8800000000000001,0.8848900531872669
Non-IID,83,16,0.37275506973266603,0.88,0.9180555555555555,0.8800000000000001,0.8848900531872669
